case_id,first_name,last_name,date_of_birth,gender,race,height_cm,weight_kg,eye_color,hair_color,missing_city,missing_state,missing_date,missing_age,recovery_status,recovery_date,circumstance,reporter_type,last_seen_location
C04300,Ananya,Sharma,2013-10-16,Female,Mixed,142,45,Hazel,Grey,Hyderabad,Uttar Pradesh,2022-01-23,11,Found,2022-03-11,Separated in a crowd,Teacher,"Near market, Ahmedabad"
C04301,Aisha,Gupta,2017-10-09,Male,African,137,41,Hazel,Black,Pune,West Bengal,2021-04-21,8,Found,2021-08-31,Last seen near park,Teacher,"Near school, Bangalore"
C04302,Diya,Nair,2017-09-23,Male,Hispanic,141,19,Brown,Grey,Jaipur,West Bengal,2024-06-17,8,Still Missing,,Missing after school,Relative,"Near temple, Pune"
C04303,Ananya,Reddy,2019-04-28,Female,Mixed,156,30,Black,Brown,Chennai,Rajasthan,2024-07-28,6,Found,2024-10-12,Separated in a crowd,Police,"Near market, Ahmedabad"
C04304,Aditya,Gupta,2013-07-03,Male,Mixed,159,47,Hazel,Blonde,Chennai,Maharashtra,2023-02-25,12,Found,2023-07-19,Missing after school,Parent,"Near school, Lucknow"
C04305,Aarav,Nair,2012-12-25,Female,African,99,24,Blue,Brown,Jaipur,Rajasthan,2020-12-01,12,Found,2021-05-17,Missing after school,Teacher,"Near school, Mumbai"
C04306,Diya,Reddy,2020-02-27,Female,Asian,118,17,Hazel,Brown,Chennai,Maharashtra,2022-10-05,5,Found,2023-01-17,Abducted by unknown person,Parent,"Near bus stop, Lucknow"
C04307,Ananya,Mehta,2017-06-24,Male,Mixed,152,40,Hazel,Blonde,Kolkata,Rajasthan,2023-07-22,8,Found,2023-08-31,Lost during travel,Relative,"Near school, Chennai"
C04308,Arjun,Reddy,2014-01-12,Male,Asian,99,38,Hazel,Black,Pune,Karnataka,2022-01-26,11,Found,2022-05-05,Abducted by unknown person,Parent,"Near market, Hyderabad"
C04309,Diya,Patel,2012-11-14,Male,Hispanic,109,48,Green,Black,Pune,Delhi,2024-09-07,12,Found,2024-11-20,Separated in a crowd,Parent,"Near temple, Delhi"
C04310,Diya,Gupta,2021-12-10,Male,Caucasian,103,41,Brown,Red,Jaipur,Gujarat,2021-01-01,3,Still Missing,,Separated in a crowd,NGO,"Near market, Bangalore"
C04311,Kabir,Singh,2015-06-17,Male,Hispanic,120,35,Black,Blonde,Jaipur,Uttar Pradesh,2023-10-18,10,Still Missing,,Wandered away from home,Police,"Near market, Ahmedabad"
C04312,Arjun,Gupta,2014-10-16,Female,Asian,110,42,Brown,Black,Lucknow,Uttar Pradesh,2025-04-21,10,Still Missing,,Missing after school,Relative,"Near market, Chennai"
C04313,Aditya,Joshi,2014-12-03,Male,African,125,43,Blue,Grey,Kolkata,Gujarat,2022-04-07,10,Still Missing,,Lost during travel,Police,"Near temple, Ahmedabad"
C04314,Aisha,Reddy,2014-06-04,Male,African,153,36,Green,Grey,Mumbai,Maharashtra,2021-10-21,11,Still Missing,,Missing after school,NGO,"Near bus stop, Delhi"
C04315,Ananya,Singh,2019-09-02,Female,Mixed,108,46,Brown,Blonde,Jaipur,Maharashtra,2024-08-20,6,Found,2025-02-06,Wandered away from home,Relative,"Near bus stop, Hyderabad"
C04316,Kabir,Nair,2014-09-24,Male,Asian,133,49,Black,Red,Kolkata,West Bengal,2024-08-31,11,Still Missing,,Last seen near park,Teacher,"Near market, Mumbai"
C04317,Kabir,Gupta,2021-04-27,Female,Mixed,155,28,Blue,Red,Mumbai,Telangana,2024-01-21,4,Still Missing,,Missing after school,Parent,"Near temple, Pune"
C04318,Aarav,Reddy,2017-05-04,Male,Asian,138,47,Brown,Grey,Kolkata,Delhi,2024-01-04,8,Found,2024-06-23,Missing after school,Parent,"Near temple, Pune"
C04319,Vivaan,Das,2014-02-05,Female,Caucasian,141,37,Blue,Brown,Jaipur,Telangana,2022-02-04,11,Found,2022-06-30,Wandered away from home,Relative,"Near school, Chennai"
C04320,Ananya,Singh,2019-04-17,Female,African,159,31,Hazel,Grey,Ahmedabad,Karnataka,2021-11-05,6,Found,2022-03-02,Lost during travel,Police,"Near school, Pune"
C04321,Aarav,Gupta,2020-01-16,Female,Hispanic,116,39,Hazel,Brown,Kolkata,West Bengal,2025-01-20,5,Found,2025-06-15,Lost during travel,Relative,"Near temple, Hyderabad"
C04322,Riya,Singh,2015-01-09,Male,Mixed,153,27,Green,Brown,Chennai,Tamil Nadu,2021-06-04,10,Still Missing,,Missing after school,Relative,"Near mall, Chennai"
C04323,Kabir,Sharma,2019-02-14,Female,Mixed,92,29,Black,Red,Bangalore,Rajasthan,2023-10-10,6,Still Missing,,Last seen near park,NGO,"Near mall, Chennai"
C04324,Arjun,Patel,2019-06-08,Female,Caucasian,97,16,Blue,Brown,Lucknow,Telangana,2022-12-26,6,Still Missing,,Abducted by unknown person,Teacher,"Near bus stop, Mumbai"
C04325,Aditya,Sharma,2015-05-04,Female,Caucasian,107,17,Hazel,Grey,Jaipur,Telangana,2024-06-26,10,Found,2024-08-14,Separated in a crowd,Parent,"Near bus stop, Hyderabad"
C04326,Aditya,Kumar,2019-02-28,Male,Mixed,145,46,Green,Grey,Bangalore,West Bengal,2024-09-14,6,Found,2024-09-24,Separated in a crowd,Police,"Near temple, Jaipur"
C04327,Kabir,Sharma,2019-10-28,Male,Hispanic,155,39,Green,Brown,Pune,Rajasthan,2025-02-10,5,Found,2025-06-22,Lost during travel,NGO,"Near market, Delhi"
C04328,Aditya,Mehta,2022-05-11,Female,African,129,37,Hazel,Black,Kolkata,Delhi,2022-08-03,3,Found,2022-11-03,Missing after school,Police,"Near market, Kolkata"
C04329,Aarav,Nair,2012-12-23,Male,Mixed,118,45,Green,Grey,Chennai,Telangana,2022-03-31,12,Still Missing,,Missing after school,Police,"Near mall, Mumbai"
C04330,Vivaan,Reddy,2021-08-23,Male,African,109,28,Black,Brown,Bangalore,Maharashtra,2024-10-11,4,Found,2025-01-30,Last seen near park,Relative,"Near bus stop, Hyderabad"
C04331,Riya,Joshi,2015-05-26,Female,Asian,123,39,Green,Red,Bangalore,Telangana,2021-01-12,10,Still Missing,,Last seen near park,Police,"Near bus stop, Chennai"
C04332,Vivaan,Nair,2018-08-05,Male,Mixed,142,43,Blue,Black,Kolkata,Gujarat,2023-11-30,7,Found,2024-02-29,Missing after school,Parent,"Near temple, Delhi"
C04333,Ishaan,Das,2016-04-06,Male,Caucasian,147,46,Black,Black,Hyderabad,Telangana,2021-08-27,9,Found,2022-01-30,Missing after school,NGO,"Near school, Delhi"
C04334,Riya,Singh,2022-04-04,Male,Asian,143,28,Blue,Red,Delhi,West Bengal,2024-02-09,3,Found,2024-03-07,Lost during travel,Relative,"Near school, Lucknow"
C04335,Diya,Gupta,2014-11-19,Female,African,98,44,Green,Blonde,Hyderabad,Rajasthan,2024-05-08,10,Still Missing,,Last seen near park,Parent,"Near market, Chennai"
C04336,Ishaan,Mehta,2020-12-28,Female,Asian,124,49,Brown,Brown,Mumbai,Gujarat,2024-05-20,4,Found,2024-10-08,Wandered away from home,Parent,"Near market, Pune"
C04337,Vivaan,Sharma,2016-09-13,Male,Caucasian,137,38,Brown,Red,Pune,Karnataka,2022-11-22,9,Still Missing,,Last seen near park,NGO,"Near mall, Hyderabad"
C04338,Vivaan,Joshi,2021-10-30,Female,African,103,17,Black,Blonde,Delhi,Tamil Nadu,2023-11-27,3,Found,2024-04-18,Lost during travel,Parent,"Near mall, Chennai"
C04339,Arjun,Gupta,2021-05-26,Male,Caucasian,132,19,Green,Blonde,Kolkata,Telangana,2025-06-30,4,Still Missing,,Separated in a crowd,NGO,"Near mall, Chennai"
C04340,Ishaan,Nair,2019-11-18,Male,Mixed,111,20,Black,Grey,Pune,Maharashtra,2024-04-24,5,Found,2024-10-10,Separated in a crowd,Relative,"Near mall, Chennai"
C04341,Aarav,Singh,2014-11-06,Male,Hispanic,135,24,Brown,Blonde,Hyderabad,Maharashtra,2024-11-05,10,Still Missing,,Separated in a crowd,Relative,"Near market, Pune"
C04342,Aditya,Nair,2016-08-06,Male,Mixed,104,41,Brown,Black,Hyderabad,Karnataka,2024-11-30,9,Found,2024-12-16,Abducted by unknown person,Teacher,"Near market, Kolkata"
C04343,Aarav,Mehta,2013-09-15,Male,Asian,107,23,Brown,Grey,Bangalore,Rajasthan,2024-08-31,12,Found,2024-09-17,Abducted by unknown person,Police,"Near mall, Ahmedabad"
C04344,Ananya,Singh,2017-09-26,Female,Asian,141,31,Black,Red,Bangalore,Telangana,2024-03-27,8,Still Missing,,Lost during travel,Teacher,"Near bus stop, Hyderabad"
C04345,Ananya,Das,2019-04-12,Female,Asian,149,45,Blue,Brown,Hyderabad,Delhi,2023-05-18,6,Found,2023-08-04,Missing after school,Police,"Near mall, Lucknow"
C04346,Ananya,Das,2012-10-25,Male,Asian,115,23,Green,Red,Jaipur,Maharashtra,2022-03-28,12,Still Missing,,Lost during travel,Parent,"Near school, Pune"
C04347,Kabir,Joshi,2020-08-22,Female,African,91,22,Brown,Grey,Bangalore,Karnataka,2023-12-04,5,Found,2023-12-20,Separated in a crowd,Teacher,"Near bus stop, Chennai"
C04348,Aarav,Reddy,2014-04-29,Female,Hispanic,134,18,Brown,Brown,Bangalore,Karnataka,2024-02-17,11,Found,2024-06-25,Wandered away from home,Police,"Near bus stop, Jaipur"
C04349,Kabir,Singh,2018-04-25,Male,African,139,17,Green,Grey,Kolkata,Tamil Nadu,2024-09-05,7,Still Missing,,Abducted by unknown person,Relative,"Near mall, Delhi"
C04350,Aditya,Reddy,2022-04-15,Female,African,117,33,Blue,Red,Hyderabad,Telangana,2025-03-19,3,Still Missing,,Wandered away from home,Police,"Near mall, Chennai"
C04351,Riya,Mehta,2017-09-26,Male,African,148,49,Brown,Brown,Hyderabad,West Bengal,2025-06-08,8,Found,2025-06-18,Missing after school,Teacher,"Near market, Bangalore"
C04352,Aisha,Kumar,2013-01-06,Male,Asian,159,30,Black,Blonde,Pune,Delhi,2025-09-30,12,Still Missing,,Lost during travel,Police,"Near market, Jaipur"
C04353,Aisha,Das,2022-03-04,Male,Hispanic,134,46,Hazel,Brown,Bangalore,Rajasthan,2021-02-05,3,Found,2021-04-30,Last seen near park,Parent,"Near temple, Mumbai"
C04354,Aditya,Mehta,2014-12-04,Female,Caucasian,118,24,Green,Blonde,Delhi,Rajasthan,2025-09-26,10,Still Missing,,Separated in a crowd,Parent,"Near mall, Kolkata"
C04355,Ananya,Joshi,2014-10-07,Male,Asian,109,44,Black,Grey,Mumbai,Maharashtra,2023-04-03,11,Still Missing,,Missing after school,NGO,"Near market, Bangalore"
C04356,Ananya,Kumar,2018-05-28,Female,Caucasian,116,22,Brown,Brown,Lucknow,Maharashtra,2025-10-05,7,Found,2025-11-01,Separated in a crowd,Teacher,"Near school, Delhi"
C04357,Vivaan,Singh,2015-03-01,Male,Asian,102,39,Black,Grey,Chennai,Telangana,2025-10-06,10,Found,2025-12-05,Abducted by unknown person,Parent,"Near mall, Delhi"
C04358,Aarav,Patel,2020-04-18,Male,Hispanic,109,43,Green,Red,Hyderabad,Rajasthan,2025-01-04,5,Still Missing,,Separated in a crowd,Teacher,"Near school, Bangalore"
C04359,Aditya,Mehta,2017-05-06,Female,Mixed,136,35,Blue,Black,Mumbai,Rajasthan,2024-03-04,8,Found,2024-04-23,Abducted by unknown person,NGO,"Near mall, Chennai"
C04360,Kabir,Gupta,2021-04-22,Female,African,95,42,Hazel,Red,Chennai,Rajasthan,2021-04-14,4,Found,2021-05-04,Wandered away from home,Relative,"Near temple, Delhi"
C04361,Diya,Sharma,2021-03-16,Female,Hispanic,107,30,Blue,Red,Hyderabad,West Bengal,2024-06-12,4,Still Missing,,Last seen near park,Teacher,"Near temple, Lucknow"
C04362,Riya,Nair,2014-10-10,Male,Asian,109,32,Hazel,Red,Delhi,Maharashtra,2023-02-19,11,Still Missing,,Lost during travel,Parent,"Near market, Ahmedabad"
C04363,Ishaan,Gupta,2018-05-05,Male,Caucasian,133,36,Hazel,Red,Jaipur,Tamil Nadu,2022-12-22,7,Still Missing,,Missing after school,Parent,"Near bus stop, Delhi"
C04364,Riya,Gupta,2017-10-12,Female,Hispanic,90,41,Blue,Red,Mumbai,Gujarat,2023-11-04,7,Still Missing,,Abducted by unknown person,Teacher,"Near bus stop, Chennai"
C04365,Kabir,Mehta,2016-01-03,Female,Asian,119,30,Green,Red,Chennai,Uttar Pradesh,2021-06-04,9,Still Missing,,Separated in a crowd,Parent,"Near market, Chennai"
C04366,Aditya,Sharma,2014-01-15,Male,Asian,151,45,Black,Brown,Lucknow,Tamil Nadu,2025-05-07,11,Found,2025-05-08,Wandered away from home,NGO,"Near temple, Delhi"
C04367,Kabir,Sharma,2013-02-11,Female,African,120,37,Brown,Red,Hyderabad,Uttar Pradesh,2022-01-17,12,Found,2022-06-10,Last seen near park,Parent,"Near bus stop, Ahmedabad"
C04368,Arjun,Nair,2013-04-21,Female,Asian,153,30,Green,Brown,Kolkata,Telangana,2021-08-19,12,Still Missing,,Lost during travel,Relative,"Near bus stop, Jaipur"
C04369,Riya,Patel,2018-10-04,Male,African,113,28,Black,Brown,Ahmedabad,Delhi,2024-06-11,7,Still Missing,,Separated in a crowd,Parent,"Near mall, Bangalore"
C04370,Arjun,Reddy,2013-12-30,Male,Asian,113,17,Hazel,Red,Kolkata,Karnataka,2022-06-09,11,Found,2022-10-28,Missing after school,Parent,"Near temple, Lucknow"
C04371,Aisha,Gupta,2014-03-21,Female,Caucasian,122,26,Green,Red,Bangalore,Tamil Nadu,2021-08-08,11,Still Missing,,Separated in a crowd,NGO,"Near school, Delhi"
C04372,Aisha,Sharma,2018-09-12,Female,Asian,108,36,Brown,Red,Bangalore,West Bengal,2023-06-10,7,Found,2023-06-30,Last seen near park,Parent,"Near school, Bangalore"
C04373,Aisha,Kumar,2018-05-06,Male,Hispanic,146,36,Brown,Grey,Pune,Telangana,2024-12-16,7,Still Missing,,Missing after school,NGO,"Near temple, Lucknow"
C04374,Aisha,Kumar,2016-01-06,Male,Mixed,152,37,Blue,Blonde,Mumbai,West Bengal,2021-11-03,9,Still Missing,,Separated in a crowd,Parent,"Near temple, Bangalore"
C04375,Aditya,Reddy,2019-06-19,Female,Mixed,94,40,Black,Grey,Ahmedabad,Telangana,2024-04-28,6,Still Missing,,Missing after school,Police,"Near bus stop, Hyderabad"
C04376,Kabir,Patel,2013-06-15,Female,Mixed,125,46,Hazel,Brown,Lucknow,Telangana,2025-07-27,12,Still Missing,,Separated in a crowd,Relative,"Near market, Kolkata"
C04377,Riya,Sharma,2013-01-02,Male,Mixed,141,45,Brown,Blonde,Pune,West Bengal,2020-11-18,12,Found,2021-05-17,Last seen near park,Parent,"Near bus stop, Delhi"
C04378,Ishaan,Joshi,2019-05-28,Female,Hispanic,117,38,Hazel,Grey,Delhi,Karnataka,2023-10-26,6,Found,2024-03-22,Last seen near park,NGO,"Near mall, Mumbai"
C04379,Kabir,Mehta,2020-01-28,Male,Mixed,150,41,Black,Grey,Lucknow,Karnataka,2022-10-10,5,Found,2022-10-19,Wandered away from home,Teacher,"Near mall, Hyderabad"
C04380,Vivaan,Nair,2016-11-13,Female,African,121,35,Brown,Blonde,Kolkata,Gujarat,2023-10-24,8,Found,2024-03-30,Missing after school,Police,"Near bus stop, Delhi"
C04381,Ishaan,Reddy,2019-02-21,Female,African,130,32,Black,Grey,Ahmedabad,Telangana,2021-05-30,6,Found,2021-10-13,Abducted by unknown person,Police,"Near market, Mumbai"
C04382,Aditya,Patel,2015-09-21,Female,Asian,104,16,Blue,Blonde,Pune,Karnataka,2023-02-15,10,Found,2023-07-07,Last seen near park,Police,"Near temple, Lucknow"
C04383,Ananya,Singh,2019-07-21,Male,Hispanic,143,42,Brown,Blonde,Chennai,Gujarat,2023-08-14,6,Still Missing,,Last seen near park,Relative,"Near school, Mumbai"
C04384,Vivaan,Gupta,2022-05-22,Male,Hispanic,144,30,Green,Brown,Delhi,Telangana,2022-02-07,3,Still Missing,,Abducted by unknown person,NGO,"Near school, Jaipur"
C04385,Aisha,Reddy,2013-04-18,Female,Hispanic,121,42,Brown,Blonde,Mumbai,West Bengal,2024-04-24,12,Found,2024-06-14,Separated in a crowd,Parent,"Near bus stop, Pune"
C04386,Riya,Kumar,2019-03-30,Male,African,134,40,Brown,Blonde,Ahmedabad,West Bengal,2021-01-21,6,Still Missing,,Lost during travel,Relative,"Near bus stop, Hyderabad"
C04387,Diya,Joshi,2016-04-05,Female,Asian,154,31,Green,Brown,Mumbai,Tamil Nadu,2021-02-23,9,Found,2021-03-22,Separated in a crowd,NGO,"Near school, Ahmedabad"
C04388,Vivaan,Singh,2015-09-28,Female,Hispanic,135,23,Brown,Brown,Lucknow,West Bengal,2021-09-03,10,Found,2021-12-07,Abducted by unknown person,Police,"Near temple, Chennai"
C04389,Ishaan,Joshi,2017-05-08,Female,African,113,15,Green,Black,Ahmedabad,Tamil Nadu,2023-06-29,8,Found,2023-12-10,Abducted by unknown person,Teacher,"Near temple, Pune"
C04390,Diya,Sharma,2018-09-07,Male,Caucasian,117,45,Black,Black,Pune,Tamil Nadu,2025-08-23,7,Still Missing,,Separated in a crowd,Police,"Near school, Bangalore"
C04391,Vivaan,Reddy,2020-10-31,Female,Caucasian,130,49,Hazel,Brown,Delhi,Uttar Pradesh,2021-08-18,4,Found,2022-02-09,Last seen near park,Teacher,"Near temple, Kolkata"
C04392,Ishaan,Sharma,2020-05-17,Female,Caucasian,153,41,Blue,Red,Lucknow,Karnataka,2021-05-08,5,Found,2021-08-08,Last seen near park,NGO,"Near school, Delhi"
C04393,Aditya,Sharma,2014-07-14,Male,Caucasian,105,43,Brown,Blonde,Lucknow,Delhi,2025-09-23,11,Still Missing,,Lost during travel,Relative,"Near school, Chennai"
C04394,Kabir,Gupta,2021-05-25,Male,Asian,132,15,Blue,Grey,Mumbai,West Bengal,2024-01-03,4,Found,2024-03-31,Last seen near park,NGO,"Near school, Lucknow"
C04395,Ananya,Kumar,2018-06-05,Male,Caucasian,90,43,Green,Red,Bangalore,Gujarat,2025-05-05,7,Still Missing,,Separated in a crowd,Relative,"Near school, Hyderabad"
C04396,Aisha,Mehta,2020-10-31,Male,Hispanic,137,21,Black,Blonde,Jaipur,Tamil Nadu,2022-09-26,4,Still Missing,,Lost during travel,Teacher,"Near mall, Kolkata"
C04397,Aarav,Das,2020-08-10,Female,Hispanic,115,19,Hazel,Brown,Bangalore,Rajasthan,2025-01-20,5,Still Missing,,Last seen near park,Relative,"Near bus stop, Delhi"
C04398,Aarav,Mehta,2019-08-18,Female,African,123,30,Blue,Black,Hyderabad,Rajasthan,2022-07-16,6,Still Missing,,Wandered away from home,NGO,"Near temple, Chennai"
C04399,Arjun,Kumar,2018-09-03,Male,African,154,21,Hazel,Grey,Hyderabad,Karnataka,2024-03-19,7,Still Missing,,Abducted by unknown person,Relative,"Near market, Chennai"
C04400,Aarav,Gupta,2014-06-26,Male,Caucasian,96,43,Brown,Blonde,Pune,West Bengal,2024-07-13,11,Still Missing,,Missing after school,Police,"Near bus stop, Bangalore"
C04401,Aditya,Singh,2019-09-09,Female,Asian,137,27,Hazel,Black,Hyderabad,Uttar Pradesh,2023-08-13,6,Still Missing,,Wandered away from home,Police,"Near bus stop, Ahmedabad"
C04402,Diya,Sharma,2022-09-05,Female,Caucasian,140,21,Brown,Black,Ahmedabad,Delhi,2020-11-02,3,Found,2021-03-09,Wandered away from home,Relative,"Near temple, Delhi"
C04403,Diya,Mehta,2015-06-13,Male,Mixed,102,33,Blue,Red,Lucknow,Gujarat,2022-05-22,10,Still Missing,,Separated in a crowd,Teacher,"Near school, Mumbai"
C04404,Arjun,Kumar,2020-03-30,Male,Caucasian,159,41,Hazel,Grey,Mumbai,Uttar Pradesh,2021-03-01,5,Found,2021-05-29,Separated in a crowd,Relative,"Near market, Hyderabad"
C04405,Aisha,Patel,2014-06-16,Female,Hispanic,97,34,Hazel,Blonde,Chennai,Tamil Nadu,2025-05-04,11,Still Missing,,Wandered away from home,Police,"Near mall, Pune"
C04406,Kabir,Sharma,2016-08-29,Male,African,94,19,Hazel,Black,Mumbai,Tamil Nadu,2021-04-11,9,Still Missing,,Abducted by unknown person,Parent,"Near bus stop, Kolkata"
C04407,Aditya,Gupta,2015-05-21,Male,Asian,121,38,Green,Black,Jaipur,Telangana,2022-07-03,10,Still Missing,,Abducted by unknown person,NGO,"Near mall, Kolkata"
C04408,Kabir,Sharma,2018-10-13,Male,Mixed,151,40,Brown,Black,Kolkata,West Bengal,2021-07-06,6,Found,2021-10-15,Last seen near park,Teacher,"Near market, Pune"
C04409,Kabir,Singh,2013-02-16,Female,Caucasian,128,35,Black,Black,Bangalore,Gujarat,2021-11-11,12,Still Missing,,Separated in a crowd,Parent,"Near temple, Lucknow"
C04410,Kabir,Joshi,2021-02-02,Male,African,146,42,Hazel,Red,Mumbai,Gujarat,2021-03-28,4,Found,2021-09-01,Wandered away from home,NGO,"Near mall, Lucknow"
C04411,Ananya,Das,2021-07-28,Male,Caucasian,109,37,Blue,Blonde,Mumbai,Gujarat,2021-06-15,4,Found,2021-11-01,Wandered away from home,Relative,"Near school, Lucknow"
C04412,Aarav,Singh,2014-04-06,Female,Caucasian,156,20,Hazel,Brown,Kolkata,Maharashtra,2021-01-22,11,Still Missing,,Separated in a crowd,Parent,"Near temple, Mumbai"
C04413,Diya,Kumar,2022-09-05,Male,African,129,31,Hazel,Grey,Hyderabad,West Bengal,2022-10-07,3,Found,2023-03-11,Missing after school,NGO,"Near school, Lucknow"
C04414,Ananya,Gupta,2019-12-18,Male,Mixed,108,29,Black,Brown,Hyderabad,Delhi,2020-12-16,5,Found,2021-05-28,Missing after school,Parent,"Near bus stop, Kolkata"
C04415,Aditya,Gupta,2021-07-06,Female,Mixed,135,47,Brown,Brown,Ahmedabad,Karnataka,2022-03-18,4,Still Missing,,Missing after school,Teacher,"Near temple, Delhi"
C04416,Riya,Nair,2018-04-15,Female,Mixed,104,28,Green,Grey,Bangalore,Uttar Pradesh,2024-10-03,7,Found,2024-10-05,Lost during travel,Police,"Near mall, Pune"
C04417,Arjun,Singh,2022-04-09,Male,African,126,18,Blue,Blonde,Bangalore,Gujarat,2021-03-04,3,Found,2021-04-29,Lost during travel,Parent,"Near bus stop, Mumbai"
C04418,Kabir,Das,2022-09-02,Female,Hispanic,93,25,Brown,Brown,Bangalore,Rajasthan,2021-02-28,3,Still Missing,,Lost during travel,Relative,"Near market, Delhi"
C04419,Diya,Sharma,2022-01-03,Female,Hispanic,104,45,Blue,Brown,Lucknow,Tamil Nadu,2021-01-20,3,Found,2021-04-06,Missing after school,NGO,"Near temple, Delhi"
C04420,Diya,Kumar,2017-03-22,Male,Asian,145,17,Green,Grey,Ahmedabad,Karnataka,2025-03-18,8,Still Missing,,Wandered away from home,NGO,"Near bus stop, Mumbai"
C04421,Ananya,Patel,2022-02-18,Male,African,120,32,Hazel,Black,Jaipur,Gujarat,2021-10-31,3,Still Missing,,Abducted by unknown person,Relative,"Near market, Jaipur"
C04422,Aditya,Kumar,2017-12-13,Female,Asian,147,27,Green,Black,Hyderabad,Gujarat,2023-09-21,7,Still Missing,,Missing after school,Parent,"Near bus stop, Jaipur"
C04423,Aarav,Singh,2019-10-15,Male,Hispanic,100,47,Hazel,Brown,Pune,Rajasthan,2025-01-27,5,Found,2025-02-17,Last seen near park,Parent,"Near bus stop, Jaipur"
C04424,Kabir,Singh,2015-07-28,Male,Mixed,145,43,Green,Black,Hyderabad,Uttar Pradesh,2020-11-30,10,Found,2021-02-23,Separated in a crowd,Police,"Near temple, Mumbai"
C04425,Aisha,Kumar,2018-08-01,Female,Caucasian,125,31,Hazel,Blonde,Jaipur,West Bengal,2021-06-09,7,Found,2021-07-12,Separated in a crowd,Police,"Near school, Chennai"
C04426,Aisha,Nair,2017-01-19,Female,Mixed,96,27,Hazel,Blonde,Pune,Telangana,2021-08-29,8,Still Missing,,Wandered away from home,NGO,"Near school, Delhi"
C04427,Arjun,Gupta,2013-03-23,Female,African,92,27,Black,Brown,Delhi,Rajasthan,2022-05-05,12,Found,2022-09-05,Lost during travel,Teacher,"Near market, Delhi"
C04428,Ananya,Gupta,2022-05-31,Male,Asian,145,29,Black,Blonde,Lucknow,Delhi,2021-06-11,3,Found,2021-11-07,Lost during travel,Relative,"Near bus stop, Jaipur"
C04429,Aisha,Gupta,2015-10-25,Male,Mixed,138,23,Hazel,Brown,Lucknow,Maharashtra,2023-02-11,9,Still Missing,,Last seen near park,Teacher,"Near bus stop, Delhi"
C04430,Aarav,Reddy,2016-01-26,Male,Asian,159,35,Blue,Blonde,Chennai,Telangana,2023-01-03,9,Found,2023-02-11,Missing after school,Police,"Near school, Chennai"
C04431,Riya,Reddy,2018-03-24,Male,Mixed,141,25,Blue,Black,Pune,Karnataka,2022-06-04,7,Still Missing,,Lost during travel,Relative,"Near market, Jaipur"
C04432,Ishaan,Singh,2016-06-27,Male,Caucasian,128,48,Hazel,Brown,Delhi,Rajasthan,2021-06-21,9,Still Missing,,Abducted by unknown person,Parent,"Near bus stop, Hyderabad"
